Timestamp,Temperature,Humidity,Direction,Speed,Rainfall,Pressure,PM 2.5
"1/3/2023, 0:13:13",19.44,77,0,0,0,1009.3,49
"1/3/2023, 0:13:16",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:13:19",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:13:22",19.44,77,0,0,0,1009.2,50
"1/3/2023, 0:13:25",19.44,0,0,0,0,0,50
"1/3/2023, 0:13:28",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:13:31",25,6,0,0,0,0,52
"1/3/2023, 0:13:34",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:13:37",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:13:40",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:13:43",19.44,77,0,0,0,1009.2,51
"1/3/2023, 0:13:46",19.44,0,0,0,0,0,51
"1/3/2023, 0:13:47",0,0,0,0,0,0,0
"1/3/2023, 0:13:50",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:13:53",25,6,0,0,0,0,51
"1/3/2023, 0:13:56",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:13:59",19.44,77,0,0,0,1009.2,51
"1/3/2023, 0:14:02",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:14:05",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:14:08",19.44,0,0,0,0,0,53
"1/3/2023, 0:14:11",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:14:14",25,6,0,0,0,0,51
"1/3/2023, 0:14:17",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:14:20",19.44,0,0,0,0,1009.3,52
"1/3/2023, 0:14:21",0,77,0,0,0,0,0
"1/3/2023, 0:14:23",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:14:24",0,0,0,0,0,0,0
"1/3/2023, 0:14:26",19.44,77,0,0,0,1009.3,0
"1/3/2023, 0:14:27",0,0,0,0,0,0,50
"1/3/2023, 0:14:29",19.44,0,0,0,0,0,0
"1/3/2023, 0:14:30",0,0,0,0,0,0,51
"1/3/2023, 0:14:32",0,77,0,0,0,1009.3,49
"1/3/2023, 0:14:33",19.44,0,0,0,0,0,0
"1/3/2023, 0:14:36",25,6,0,0,0,0,49
"1/3/2023, 0:14:39",19.44,77,0,0,0,1009.3,50
